#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A1A159
#Date Time: 2021-04-06 15:43:00.687
#Sample rate: 4000Hz
#Samples: 8000
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 200 mV Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 500 mV/div Offset: -1 V
#Math 1: Function: -1*C1

Time (s),Channel 2 (V),Math 1 (V)
-0.19999999999999996,1.0314522667860588,-14.076595337885358
-0.19974999999999998,1.0348108393573656,-14.063144963801363
-0.19950000000000001,1.0348108393573656,-14.056419776759366
-0.19924999999999993,1.0415279844999792,-14.053057183238368
-0.19899999999999995,1.0415279844999792,-14.039606809154373
-0.19874999999999998,1.0415279844999792,-14.012706060986384
-0.19850000000000001,1.0381694119286724,-13.942091597045414
-0.19824999999999993,1.0348108393573656,-13.891652694230434
-0.19799999999999995,1.0381694119286724,-13.878202320146439
-0.19774999999999998,1.0348108393573656,-13.864751946062444
-0.19750000000000001,1.0348108393573656,-13.854664165499448
-0.19724999999999993,1.0381694119286724,-13.844576384936452
-0.19699999999999995,1.0348108393573656,-13.827763417331459
-0.19674999999999998,1.0348108393573656,-13.814313043247465
-0.19650000000000001,1.0381694119286724,-13.797500075642471
-0.19624999999999992,1.0348108393573656,-13.787412295079475
-0.19599999999999995,1.0381694119286724,3.3315513203246181
-0.19574999999999998,1.0381694119286724,3.3416391008876141
-0.19550000000000001,1.0381694119286724,3.3550894749716087
-0.19524999999999992,1.0381694119286724,3.361814662013606
-0.19499999999999995,1.0381694119286724,3.3651772555346047
-0.19474999999999998,1.0348108393573656,3.3752650360976006
-0.19450000000000001,1.0348108393573656,3.3853528166605966
-0.19424999999999992,1.0348108393573656,3.3920780037025939
-0.19399999999999995,1.0415279844999792,3.4021657842655895
-0.19374999999999998,1.0381694119286724,3.4088909713075868
-0.19350000000000001,1.0314522667860588,3.4391543129965747
-0.19324999999999992,1.0314522667860588,3.4492420935595707
-0.19299999999999995,1.0280936942147521,3.455967280601568
-0.19274999999999998,1.0280936942147521,3.4526046870805693
-0.1925,1.0280936942147521,3.4425169065175734
-0.19224999999999992,1.0280936942147521,3.435791719475576
-0.19199999999999995,1.0280936942147521,3.4257039389125801
-0.19174999999999998,1.0280936942147521,3.4290665324335787
-0.1915,1.0280936942147521,3.4492420935595707
-0.19124999999999992,1.0280936942147521,3.4593298741225667
-0.19099999999999995,1.0247351216434453,3.4727802482065613
-0.19074999999999998,1.0247351216434453,3.4795054352485586
-0.1905,1.0213765490721385,3.4963184028535519
-0.19024999999999992,1.0180179765008317,3.540032118626534
-0.18999999999999995,1.0113008313582181,3.6072839890465067
-0.18974999999999997,1.0113008313582181,3.6274595501724987
-0.1895,1.0113008313582181,3.6442725177774919
-0.18924999999999992,1.0113008313582181,3.6610854853824852
-0.18899999999999995,1.0113008313582181,3.6678106724244826
-0.18874999999999997,1.0113008313582181,3.6812610465084772
-0.1885,1.0113008313582181,3.6947114205924718
-0.18824999999999992,1.0113008313582181,3.7047992011554673
-0.18799999999999994,1.0113008313582181,3.718249575239462
-0.18774999999999997,1.0113008313582181,3.7249747622814593
-0.1875,1.0113008313582181,3.7451503234074512
-0.18724999999999992,1.0113008313582181,3.7586006974914459
-0.18699999999999994,1.0113008313582181,3.7653258845334432
-0.18674999999999997,1.0113008313582181,3.7686884780544418
-0.1865,1.0113008313582181,3.7855014456594351
-0.18624999999999992,1.0079422587869113,3.8090396003064253
-0.18599999999999994,1.0045836862156046,3.8224899743904199
-0.18574999999999997,1.0079422587869113,3.8359403484744146
-0.1855,1.0079422587869113,3.8527533160794079
-0.18524999999999991,1.0146594039295249,3.8493907225584092
-0.18499999999999994,1.0213765490721385,3.8493907225584092
-0.18474999999999997,1.0247351216434453,3.8460281290374105
-0.1845,1.0247351216434453,3.8359403484744146
-0.18424999999999991,1.0280936942147521,3.8224899743904199
-0.18399999999999994,1.0314522667860588,3.8191273808694213
-0.18374999999999997,1.0314522667860588,3.8090396003064253
-0.1835,1.0314522667860588,3.8090396003064253
-0.18324999999999991,1.0348108393573656,3.8258525679114186
-0.18299999999999994,1.0314522667860588,3.8426655355164119
-0.18274999999999997,1.0348108393573656,3.8527533160794079
-0.1825,1.0415279844999792,3.8527533160794079
-0.18224999999999991,1.0415279844999792,3.8662036901634025
-0.18199999999999994,1.044886557071286,3.8863792512893944
-0.18174999999999997,1.0415279844999792,3.9536311217093671
-0.18149999999999999,1.0381694119286724,4.0040700245243466
-0.18124999999999991,1.0415279844999792,4.0175203986083412
-0.18099999999999994,1.0415279844999792,4.0309707726923358
-0.18074999999999997,1.0415279844999792,4.0444211467763305
-0.18049999999999999,1.0415279844999792,4.0545089273393264
-0.18024999999999991,1.0381694119286724,4.0713218949443197
-0.17999999999999994,1.0381694119286724,4.088134862549313
-0.17974999999999997,1.0381694119286724,4.1049478301543063
-0.17949999999999999,1.0415279844999792,4.1217607977592996
-0.17924999999999991,1.0415279844999792,4.1318485783222956
-0.17899999999999994,1.0415279844999792,4.1452989524062902
-0.17874999999999996,1.0415279844999792,4.1587493264902839
-0.17849999999999999,1.0381694119286724,4.1721997005742786
-0.17824999999999991,1.0381694119286724,4.1856500746582732
-0.17799999999999994,1.0381694119286724,4.2024630422632665
-0.17774999999999996,1.0348108393573656,4.2192760098682598
-0.17749999999999999,1.0348108393573656,4.2293637904312558
-0.17724999999999991,1.0381694119286724,4.2360889774732531
-0.17699999999999994,1.0348108393573656,4.2529019450782464
-0.17674999999999996,1.0314522667860588,4.276440099725237
-0.17649999999999999,1.0314522667860588,4.286527880288233
-0.17624999999999991,1.0280936942147521,4.286527880288233
-0.17599999999999993,1.0280936942147521,4.286527880288233
-0.17574999999999996,1.0280936942147521,4.2798026932462356
-0.17549999999999999,1.0280936942147521,4.2697149126832397
-0.17524999999999991,1.0314522667860588,4.2730775062042383
-0.17499999999999993,1.0280936942147521,4.286527880288233
-0.17474999999999996,1.0280936942147521,4.2966156608512289
-0.17449999999999999,1.0280936942147521,4.3067034414142249
-0.1742499999999999,1.0247351216434453,4.3235164090192182
-0.17399999999999993,1.0247351216434453,4.3336041895822142
-0.17374999999999996,1.0213765490721385,4.3571423442292048
-0.17349999999999999,1.0180179765008317,4.4109438405651824
-0.1732499999999999,1.0113008313582181,4.4815583045061542
-0.17299999999999993,1.0113008313582181,4.4983712721111475
-0.17274999999999996,1.0113008313582181,4.5118216461951421
-0.17249999999999999,1.0113008313582181,4.5219094267581381
-0.1722499999999999,1.0113008313582181,4.5353598008421327
-0.17199999999999993,1.0113008313582181,4.552172768447126
-0.17174999999999996,1.0113008313582181,4.5656231425311198
-0.17149999999999999,1.0113008313582181,4.5790735166151144
-0.1712499999999999,1.0113008313582181,4.5891612971781104
-0.17099999999999993,1.0113008313582181,4.602611671262105
-0.17074999999999996,1.0113008313582181,4.6160620453460997
-0.17049999999999998,1.0113008313582181,4.6261498259090956
-0.1702499999999999,1.0113008313582181,4.6396001999930903
-0.16999999999999993,1.0113008313582181,4.6496879805560862
-0.16974999999999996,1.0113008313582181,4.6597757611190822
-0.16949999999999998,1.0079422587869113,4.6799513222450742
-0.1692499999999999,1.0079422587869113,4.7001268833710661
-0.16899999999999993,1.0079422587869113,4.7135772574550607
-0.16874999999999996,1.0113008313582181,4.730390225060054
-0.16849999999999998,1.0180179765008317,4.730390225060054
-0.16825000000000001,1.0213765490721385,4.7270276315390554
-0.16799999999999993,1.0247351216434453,4.7236650380180567
-0.16774999999999995,1.0280936942147521,4.7135772574550607
-0.16749999999999998,1.0280936942147521,4.7034894768920648
-0.16725000000000001,1.0314522667860588,4.6900391028080701
-0.16699999999999993,1.0348108393573656,4.6765887287240755
-0.16674999999999995,1.0348108393573656,4.6799513222450742
-0.16649999999999998,1.0348108393573656,4.6900391028080701
-0.16625000000000001,1.0348108393573656,4.7034894768920648
-0.16599999999999993,1.0381694119286724,4.7102146639340621
-0.16574999999999995,1.0415279844999792,4.7169398509760594
-0.16549999999999998,1.0415279844999792,4.7337528185810527
-0.16525000000000001,1.0415279844999792,4.7741039408330357
-0.16499999999999992,1.0381694119286724,4.8447184047740075
-0.16474999999999995,1.0415279844999792,4.8783443399839941
-0.16449999999999998,1.0415279844999792,4.8884321205469901
-0.16425000000000001,1.0415279844999792,4.9018824946309847
-0.16399999999999992,1.0415279844999792,4.9119702751939807
-0.16374999999999995,1.0415279844999792,4.918695462235978
-0.16349999999999998,1.0381694119286724,4.9321458363199726
-0.16325000000000001,1.0381694119286724,4.9422336168829686
-0.16299999999999992,1.0381694119286724,4.9590465844879619
-0.16274999999999995,1.0381694119286724,4.9893099261769489
-0.16249999999999998,1.0415279844999792,4.9993977067399449
-0.16225000000000001,1.0415279844999792,5.0094854873029409
-0.16199999999999992,1.0381694119286724,5.0229358613869355
-0.16174999999999995,1.0381694119286724,5.0363862354709301
-0.16149999999999998,1.0381694119286724,5.0464740160339261
-0.16125,1.0348108393573656,5.0632869836389194
-0.16099999999999992,1.0348108393573656,5.0733747642019154
-0.16074999999999995,1.0381694119286724,5.0700121706809167
-0.16049999999999998,1.0381694119286724,5.0733747642019154
-0.16025,1.0314522667860588,5.1002755123699046
-0.15999999999999992,1.0314522667860588,5.1204510734958966
-0.15974999999999995,1.0314522667860588,5.1271762605378939
-0.15949999999999998,1.0314522667860588,5.1238136670168952
-0.15925,1.0280936942147521,5.1170884799748979
-0.15899999999999992,1.0280936942147521,5.1070006994119019
-0.15874999999999995,1.0280936942147521,5.1036381058909033
-0.15849999999999997,1.0314522667860588,5.1170884799748979
-0.15825,1.0280936942147521,5.1339014475798912
-0.15799999999999992,1.0280936942147521,5.1507144151848845
-0.15774999999999995,1.0280936942147521,5.1574396022268818
-0.15749999999999997,1.0213765490721385,5.1675273827898769
-0.15725,1.0247351216434453,5.1809777568738715
-0.15699999999999992,1.0180179765008317,5.2078785050418608
-0.15674999999999994,1.0146594039295249,5.2751303754618339
-0.15649999999999997,1.0113008313582181,5.3222066847558152
-0.15625,1.0113008313582181,5.3356570588398098
-0.15599999999999992,1.0113008313582181,5.3591952134868004
-0.15574999999999994,1.0113008313582181,5.3726455875707941
